Date,AAPL,GOOGL,MSFT,AMZN,META,TSLA,NVDA,AVGO,GLDM,NOW,QQQM,SPLG,IONQ,RGTI,OKLO,PLTR,MRNA,NFLX,GE,WMT
2023-01-01,142.4448242,98.36969757080078,242.8750457763672,103.12999725341797,148.2711944580078,173.22000122070312,19.521007537841797,56.268707275390625,38.279998779296875,455.1300048828125,119.35771179199219,46.27686691,4.440000057220459,0.781000018,10.020000457763672,7.78000021,176.05999755859375,353.8599853515625,63.49872970581055,46.436607360839844
2023-02-01,145.52493286132812,89.63147735595703,244.4530029296875,94.23000336,174.1193848,205.7100067138672,23.196990966796875,57.16130447387695,36.24000168,432.1700134277344,118.9343032836914,45.11510467529297,4.739999771118164,0.75,10.109999656677246,7.840000152587891,138.80999755859375,322.1300048828125,66.83620453,45.87498856
2023-03-01,163.0397949,103.23643493652344,283.26641845703125,103.29000091552734,210.94581604003906,207.4600067138672,27.754261016845703,61.70600509643555,39.11000061035156,464.7200012207031,129.9819336,46.61571121,6.150000095367432,0.7229999899864197,10.149999618530273,8.449999809265137,153.5800018310547,345.4800109863281,75.42840576171875,47.59211730957031
2023-04-01,167.7659149169922,106.82925415039062,301.8954162597656,105.44999694824219,239.1927032470703,164.30999755859375,27.730989456176758,60.69310760498047,39.49000168,459.4200134277344,130.9062957763672,47.53073501586914,5.510000228881836,0.4699999988079071,10.279999732971191,7.75,132.88999938964844,329.92999267578125,78.15973663330078,48.92797852
2023-05-01,175.25051879882812,122.28536224365234,322.6565246582031,120.58000183105469,263.47821044921875,203.92999267578125,37.80944061279297,78.27230834960938,38.95000076293945,544.7800293,141.17715454101562,47.76401901245117,10.789999961853027,0.9390000104904175,10.694999694824219,14.710000038146973,127.70999908447266,395.2300109863281,80.18144226074219,47.59920883178711
2023-06-01,192.04718017578125,119.13043975830078,335.32586669921875,130.36000061035156,285.6337891,261.7699890136719,42.274539947509766,84.03355407714844,38.09000015258789,561.9699707,149.94830322265625,50.650856018066406,13.529999732971191,1.1749999523162842,10.430000305175781,15.329999923706055,121.5,440.4899902,86.75200653076172,51.13409423828125
2023-07-01,194.50257873535156,132.0885009765625,330.7766113,133.67999267578125,317.1054688,267.42999267578125,46.70350266,87.52185059,38.97999954223633,583,156.0425262451172,52.50871658325195,19.25,2.490000009536743,10.329999923706055,19.84000015258789,117.66000366210938,438.9700012207031,90.21894073486328,52.00595474243164
2023-08-01,186.0076446533203,135.5220947265625,322.74151611328125,138.00999450683594,294.50201416015625,258.0799865722656,49.32807159423828,89.88264465332031,38.47999954223633,588.8300170898438,153.57241821289062,51.68902587890625,17.190000534057617,1.7999999523162842,10.359999656677246,14.979999542236328,113.06999969482422,433.67999267578125,90.45951080322266,52.90058135986328
2023-09-01,169.74171447753906,130.2373504638672,311.57366943359375,127.12000274658203,298.8017578,250.22000122070312,43.47526550292969,80.89234161376953,36.65999984741211,558.9600219726562,145.64828491210938,49.044559478759766,14.880000114440918,1.3300000429153442,10.350000381469727,16,103.29000091552734,377.6000061035156,87.36937713623047,52.21367645263672
2023-10-01,169.30548095703125,123.48960876464844,333.6379089355469,133.08999633789062,299.8567810058594,200.83999633789062,40.7611084,82.38949584960938,39.369998931884766,581.8499755859375,142.83456420898438,48.18285369873047,9.640000343322754,1.059999942779541,10.319999694824219,14.800000190734863,75.95999908447266,411.69000244140625,85.91375732421875,53.34982681274414
2023-11-01,188.32098388671875,131.89939880371094,373.89825439453125,146.08999633789062,325.6153564453125,240.0800018310547,46.74833297729492,90.65028381347656,40.380001068115234,685.7399902,158.2927246,52.58092117,12.229999542236328,1.059999942779541,10.350000381469727,20.049999237060547,77.69999694824219,473.9700012207031,96.32970428466797,50.82941436767578
2023-12-01,191.1303253173828,139.02532958984375,371.8193359,151.94000244140625,352.2995910644531,248.47999572753906,49.49905776977539,109.30658721923828,40.90999984741211,706.4899902,166.79368591308594,54.755470275878906,12.390000343322754,0.9850000143051147,10.56000042,17.170000076293945,99.44999694824219,486.8800048828125,100.94055938720703,51.46931838989258
2024-01-01,183.05943298339844,139.43336486816406,393.11761474609375,155.1999969482422,388.3099060058594,187.2899932861328,61.503902435302734,116.08049774169922,40.34000015258789,765.4000244140625,170.22109985351562,55.87937927246094,10.270000457763672,1.2400000095367432,11.119999885559082,16.09000015258789,101.05000305175781,564.1099853515625,104.79467010498047,54.15092468261719
2024-02-01,179.43597412109375,137.80117797851562,408.9973449707031,176.75999450683594,487.83087158203125,201.8800048828125,79.08229828,127.93347930908203,40.540000915527344,771.3400268554688,179.22760009765625,58.77070999145508,10.359999656677246,1.8799999952316284,10.640000343322754,25.079999923706055,92.23999786376953,602.9199829101562,124.15975189208984,57.61790084838867
2024-03-01,170.45059204101562,150.2118377685547,416.76715087890625,180.3800048828125,483.81500244140625,175.7899932861328,90.32207489013672,130.38494873046875,44.04999923706055,762.4000244140625,181.2114258,60.511409759521484,9.989999771118164,1.5299999713897705,11.420000076293945,23.010000228881836,106.55999755859375,607.3300170898438,138.9110870361328,59.15148926
